CountryName,CountryCode,Region,IndicatorName,IndicatorCode,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Czech Republic,CZE,Europe & Central Asia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.684809923,3.650890112,3.748549938,3.972559929,4.136429787,4.014239788,3.890379906,4.217100143,3.866630077,3.74454999,4.171279907,4.064459801,4.272140026,4.250860214,4.090889931,3.994620085,5.788849831,5.587379932,3.854020119,,
Czech Republic,CZE,Europe & Central Asia,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,7.8,7.77,7.76,7.73,7.65,7.57,7.45,7.33,7.21,7.14,7.3,7.06,6.93,6.7,6.68,6.67,6.66,6.63,6.62,
Czech Republic,CZE,Europe & Central Asia,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,86,92,98,99,98,99,99,99,99,99,99,99,99,97,96,94,96,97
Czech Republic,CZE,Europe & Central Asia,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,98,97,97,97,97,98,97,98,98,98,98,99,99,99,98,97,96,92
Czech Republic,CZE,Europe & Central Asia,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.135448444,3.775388292,4.66267557,1.90298097,0.118739206,2.760107817,1.857097891,2.533992583,2.853124372,6.358663802,1.019377353,1.472727273,1.917219136,3.287623066,1.438297872,0.34398859,0.309364548,0.683504209,2.450533985,2.149494949,2.847875959
Czech Republic,CZE,Europe & Central Asia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.66829268,74.96829268,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,78.07560976,78.17560976,78.82439024,78.57804878,79.02682927,78.97804878,79.02926829,79.12926829
Czech Republic,CZE,Europe & Central Asia,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,18.86741175,42.23784093,67.63845379,83.98320136,94.81935781,105.304275,114.7951481,120.4647441,127.7198404,132.1804643,124.5463764,122.7549747,124.6172225,127.7906207,129.5920015,131.365859,117.4805076,117.5742832,118.7512323,119.1135078,122.5662254
Czech Republic,CZE,Europe & Central Asia,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,14.9,13.4,14.4,14.6,13.9,12.9,10.6,12.2,10.6,8.9,7.8,7.5,7.2,6.4,6.7,7.2,5.9,5.6,6.3,5.9
Czech Republic,CZE,Europe & Central Asia,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,0.2,,,
Czech Republic,CZE,Europe & Central Asia,Number of infant deaths,SH.DTH.IMRT,432,398,379,371,367,363,359,352,343,332,320,307,295,286,281,279,280,282,283,282,278
Czech Republic,CZE,Europe & Central Asia,"Population, total",SP.POP.TOTL,10283860,10255063,10216605,10196916,10193998,10197101,10211216,10238905,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10594438,10629928,10671870
Czech Republic,CZE,Europe & Central Asia,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,7,,7.9,7.7,7,5.9,5.8,6.2,7.1,7.7,6.3,7,6.1,6.5,5.4,4.7,4.9,
Czech Republic,CZE,Europe & Central Asia,Real interest rate (%),FR.INR.RINR,5.475807484,5.223885319,2.199587603,3.893738237,4.597017352,1.90146356,5.676333044,4.907460739,2.171131434,4.158557505,3.316317307,7.4188898,5.739586037,3.899227454,3.556650498,2.014426432,3.257929511,2.734581774,2.253349306,0.949146355,-0.173363706
Czech Republic,CZE,Europe & Central Asia,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,3.675244315,3.132586304,3.471455128,3.944996381,2.26888524,3.271273422,3.822728882,4.207808353,3.88541999,4.47926046,5.70119561,6.918135784,8.352539873,9.303586466,10.82341178,10.77841497,11.40457054,,,,
Czech Republic,CZE,Europe & Central Asia,"School enrollment, secondary (% net)",SE.SEC.NENR,,,88.47714,89.18993,,89.68074,,,,,,,,,87.77459,88.87644,90.16472,91.00416,90.51857,,
Czech Republic,CZE,Europe & Central Asia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,16.3,16.2,15.4,17,16.3,15.8,14.5,14.1,14.2,15,15,16.1,16.7,15.7,14.8,13.6,13,13.9,13.6,12.2
Czech Republic,CZE,Europe & Central Asia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,15,,,,,14.76,,,,,14.06,,,,,14.25,,,14.45,
Czech Republic,CZE,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.49,8.76,7.99,7.02,7.54,8.21,7.93,7.15,5.32,4.39,6.66,7.28,6.71,6.98,6.95,6.11,5.05,3.95,2.89,2.24,2.01
Czech Republic,CZE,Europe & Central Asia,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Europe & Central Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Denmark,DNK,Europe & Central Asia,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.835104779,2.10700419,1.45620385,0.604611987,0.561445127,4.213760099,4.172619241,4.221718756,-0.617672679,-0.496331978,-4.230519466,4.60567307,0.80995175,0.850169908,3.298246479,3.644207146,2.648232128,2.352927211,1.598285834,2.206576391,4.012948562
Denmark,DNK,Europe & Central Asia,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,90.62567457,,,,,,,,,,89.83421578,,,,,90.134706,,,,89.65784129
Denmark,DNK,Europe & Central Asia,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,8.10438347,8.44832611,8.70251179,8.9036293,9.00743198,9.0905695,9.16879559,9.3251543,9.51134396,10.67432022,10.33315945,10.15291023,10.24135303,10.16958141,10.17190456,10.22716618,10.14456177,10.03963375,10.0707159,
Denmark,DNK,Europe & Central Asia,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,5.6,,,,,,,,,8.3
Denmark,DNK,Europe & Central Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,33440.60306,30743.3797,30751.58969,33228.63392,40458.94117,46511.93475,48799.74423,52027.18907,58487.04601,64321.67448,58163.63853,58041.39844,61753.64713,58507.50805,61191.1937,62548.98473,53254.85637,54663.99837,57610.09818,61598.5367,60213.09215
Denmark,DNK,Europe & Central Asia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.931159973,8.084340096,8.215450287,8.213029861,8.121930122,8.207630157,8.085570335,7.729909897,7.615600109,7.4760499,8.448880196,8.559550285,8.48486042,7.237820148,8.494429588,7.634850025,,,7.816080093,,
Denmark,DNK,Europe & Central Asia,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.300000191,4.29,4.22,4.29,4.13,3.97,3.86,3.79,3.69,3.57,3.49,3.5,3.13,,3.07,2.69,2.53,2.6,2.61,2.43,2.6
Denmark,DNK,Europe & Central Asia,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Europe & Central Asia,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,99,94,95,96,96,95,90,89,87,84,85,87,90,89,90,91,94,97,95,96
Denmark,DNK,Europe & Central Asia,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.497795444,2.903282032,2.337870003,2.424436612,2.075078206,1.154356931,1.817814583,1.924221385,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,0.813609467,0.758131573
Denmark,DNK,Europe & Central Asia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.34146341,76.59268293,76.79268293,76.89512195,77.14390244,77.49268293,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098,79.1,79.8,80.05121951,80.3,80.7,80.70243902,80.85365854,81.10243902,80.95365854,81.20243902
Denmark,DNK,Europe & Central Asia,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,49.39302195,62.97378451,73.91039895,83.34111016,88.4931932,95.63465791,100.5072946,107.050897,115.3215924,119.2672102,123.6555052,115.5890246,128.4831321,129.9747296,124.7068318,126.4121686,124.4441651,122.300966,124.5728833,125.4530064,125.4958526
Denmark,DNK,Europe & Central Asia,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,9.6,8.6,8.9,8.3,7,6.5,5.8,7.7,7.6,5.6,5,4.1,3.1,3.5,3.5,3.5,4,3.3,3.2,3.7
Denmark,DNK,Europe & Central Asia,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,0.3,,,
Denmark,DNK,Europe & Central Asia,Number of infant deaths,SH.DTH.IMRT,318,312,306,299,291,281,270,258,246,234,223,215,209,206,205,206,206,206,206,204,201
Denmark,DNK,Europe & Central Asia,"Population, total",SP.POP.TOTL,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422
Denmark,DNK,Europe & Central Asia,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,4.5,,,5.7,5.8,5.9,5.7,5.4,5.7,6.9,7,6.5,6.2,6.7,6.8,5.9,6.7,6.9,6.6,
Denmark,DNK,Europe & Central Asia,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Europe & Central Asia,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,11.25128469,15.45502455,15.49471229,17.28052536,17.49014853,23.55574241,27.0705733,20.17276534,26.21070302,27.57264584,27.65852184,31.98239926,40.2537682,48.32741605,45.96033733,55.90044743,65.50592462,,,,
Denmark,DNK,Europe & Central Asia,"School enrollment, secondary (% net)",SE.SEC.NENR,,88.60073,89.47715,91.05446,93.92329,91.19584,91.57663,89.38548,89.25386,89.33902,89.83744,90.13414,91.17921,90.22411,90.11001,89.4441,89.39882,89.88581,90.92146,,
Denmark,DNK,Europe & Central Asia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,15.6,15.8,14.9,13.6,14.2,14.8,14.7,12.6,13.1,12.9,11.8,12.6,12.8,12.1,12,10.9,10.9,11.3,11.4,10.7
Denmark,DNK,Europe & Central Asia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,12.67,,,,,12.29,,,,,11,,,,,10.36,,,10.26,
Denmark,DNK,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.14,4.48,4.16,4.27,5.4,5.2,4.83,3.9,3.8,3.68,6.41,7.75,7.77,7.8,7.38,6.93,6.28,5.99,5.83,5.13,5.02
Denmark,DNK,Europe & Central Asia,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,9295.174805,,,,,,,,,,9295.174805,,,,,,,,,
Djibouti,DJI,Middle East & North Africa,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.37426376,56.3621521,56.37202072,49.7,56.36572266,56.34719849,56.31701279,55.5,56.23532486,56.19614029,56.16637802,56.15227127,56.16006088,54.6,56.25259018,56.6339035,57.66145325,58.74835587,60.2,60.57155991,61.27593613
Djibouti,DJI,Middle East & North Africa,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,,,,,17.79806833,6.418276808,22.09470008,-1.677561499,6.15449934,
Djibouti,DJI,Middle East & North Africa,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,31.44910242,,,,,,,,,,39.89819426,,,,,46.31271514,,,,51.77463003
Djibouti,DJI,Middle East & North Africa,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,2.93908072,2.8072207,3.58787632,3.97685766,3.32442927,3.22467232,3.48426819,3.41498637,3.19098687,3.21451879,3.06150365,3.3765645,3.299927,2.92013574,2.96522927,3.07555771,2.72740006,2.46476316,2.32438445,
Djibouti,DJI,Middle East & North Africa,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,5.3,,,,,,,,,5.1
Djibouti,DJI,Middle East & North Africa,GDP per capita (current US$),NY.GDP.PCAP.CD,765.8583232,768.1835703,780.9039613,791.3841807,818.8687857,863.2360874,904.7366795,967.6795838,1052.719117,1223.852363,1267.317394,1343.275125,1451.548081,1559.240651,2312.720948,2464.297678,2658.964207,2802.181971,2914.374595,3141.879389,3414.935393
Djibouti,DJI,Middle East & North Africa,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.629479885,9.659999847,7.805429935,8.447600365,8.889849663,9.264670372,8.365889549,8.278779984,8.40625,,,4.49022007,,,,,3.590240002,3.924390078,3.748559952,3.627739906,
Djibouti,DJI,Middle East & North Africa,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,1.75,1.75,1.75,1.61,1.61,1.61,1.61,,,,1.42,1.42,1.42,1.42,1.4,1.4,1.4,1.4,,
Djibouti,DJI,Middle East & North Africa,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,25,88,89,88,87,81,82,78,84,68,76,84,85
Djibouti,DJI,Middle East & North Africa,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,23,50,49,62,66,60,65,67,74,73,84,85,84,83,80,71,74,75,81,86,83
Djibouti,DJI,Middle East & North Africa,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,1.74665225,0.637619554,1.981967346,3.122262047,3.104966401,3.483406997,4.965976546,11.95862069,1.675495873,3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.568112117,0.14797085,3.319253727
Djibouti,DJI,Middle East & North Africa,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.992,57.022,57.1,57.235,57.427,57.682,57.991,58.34,58.719,59.124,59.561,60.062,60.667,61.395,62.239,63.171,64.136,65.064,65.893,66.582,67.112
Djibouti,DJI,Middle East & North Africa,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.040001429,0.032051997,0.409268569,2.008188052,3.027746001,4.468878426,5.62435685,5.640458969,8.633548161,13.82334711,15.55598238,19.71118712,22.61390179,24.47401735,27.63782799,31.94064727,34.3930424,37.15870638,39.51407638,41.19590415,42.51057973
Djibouti,DJI,Middle East & North Africa,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,27.5,27.6,27.4,27.8,27.6,28.1,27.9,27.7,27.4,27.9,28.2,25.2,23.6,23.8,23.8,23.9,23.8,23.7,23.6,23.5
Djibouti,DJI,Middle East & North Africa,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,31.3,,,
Djibouti,DJI,Middle East & North Africa,Number of infant deaths,SH.DTH.IMRT,1812,1773,1737,1699,1656,1610,1561,1509,1457,1408,1362,1319,1279,1240,1203,1167,1128,1091,1055,1019,984
Djibouti,DJI,Middle East & North Africa,"Population, total",SP.POP.TOTL,699973,717577,733019,746947,759639,771599,783248,794554,805456,816361,827820,840194,853671,868136,883296,898707,913998,929117,944100,958923,973557
Djibouti,DJI,Middle East & North Africa,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,15.4,,,,,,,,,,18.9,18.9,,,,17.1,,
Djibouti,DJI,Middle East & North Africa,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,Middle East & North Africa,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Djibouti,DJI,Middle East & North Africa,"School enrollment, secondary (% net)",SE.SEC.NENR,,,14.17161,14.7086,,19.26153,21.2435,,,26.46648,,,,,,,37.8168,,,,
Djibouti,DJI,Middle East & North Africa,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,7.2,7,7.3,7.4,7.5,7.6,7.5,7.5,7.6,7.8,8.2,8.5,8.7,9,9.2,9,9.3,9.7,9.7,9.6
Djibouti,DJI,Middle East & North Africa,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,1.62,,,,,1.28,,,,,0.67,,,,,0.49,,,0.43,
Djibouti,DJI,Middle East & North Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.7,11.66,11.63,11.69,11.69,11.62,11.52,11.34,11.17,11.1,11.46,11.52,11.51,11.52,11.54,11.45,11.39,11.31,11.18,11.06,10.97
Djibouti,DJI,Middle East & North Africa,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,149.8288422,,,,,,,,,,149.8288422,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.62141418,80.96955109,82.31006622,87.7,84.965065,86.27719116,87.57765198,88.86898041,90.15726471,90.9,92.7496109,94.06615448,95.40458679,96.76944733,98.15841675,99.56747437,99.77677155,99.97296906,100,100,100
Dominica,DMA,Latin America & Caribbean,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,5.3237443,4.6450181,4.6531105,4.84617901,4.74520159,4.97772503,4.78092194,4.79109907,5.04968786,4.98329306,5.1571188,5.33450365,5.79509926,5.30803347,5.22792864,5.1857729,5.15253305,5.44028521,6.59153605,
Dominica,DMA,Latin America & Caribbean,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,11.5,,,,,,,,,11.6
Dominica,DMA,Latin America & Caribbean,GDP per capita (current US$),NY.GDP.PCAP.CD,4751.092101,4787.801441,4883.003024,4770.851894,4897.308367,5216.872434,5160.889141,5518.4232,5951.863413,6468.944767,6903.145806,6967.364955,7065.460372,6849.455933,7016.380071,7317.486143,7597.288894,8080.968623,7274.517731,7693.771453,8001.997095
Dominica,DMA,Latin America & Caribbean,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.028580189,,,,,,,,,,,,,,,,3.408580065,,,,5.573450089
Dominica,DMA,Latin America & Caribbean,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,3.8,3.5,3.900000095,3.9,3.9,3.9,,4,3.8,3.8,3.8,3.8,3.8,,,,,,,
Dominica,DMA,Latin America & Caribbean,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,7,93,96,99,98,98,97,96,97,98,99,91,94,99
Dominica,DMA,Latin America & Caribbean,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,98,97,96,99,99,99,99,99,93,94,96,96,77,84,92
Dominica,DMA,Latin America & Caribbean,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.179477874,0.856946805,1.303894035,0.17005533,1.453368004,2.394109821,1.681900799,2.202391326,3.632221293,6.359921833,0.006263571,2.999366305,1.131231365,1.356771478,-0.046411647,0.799250373,-0.843826985,0.141816226,0.296252889,0.989191119,1.504623539
Dominica,DMA,Latin America & Caribbean,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,76.59756098,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.145557385,1.722900215,11.0678859,17.43058837,33.93152639,59.44417607,73.66586862,101.1058005,125.7150929,128.482076,139.0241493,148.9418437,153.5958035,154.0195871,131.7660809,103.9403531,108.5287217,110.008835,105.2786252,105.7884817,
Dominica,DMA,Latin America & Caribbean,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,15.3,,,10.9,,,
Dominica,DMA,Latin America & Caribbean,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,Number of infant deaths,SH.DTH.IMRT,18,17,17,17,16,16,17,17,17,18,18,19,20,21,22,23,25,26,28,29,30
Dominica,DMA,Latin America & Caribbean,"Population, total",SP.POP.TOTL,69828,69650,69671,69840,70102,70387,70580,70718,70797,70829,70848,70877,70912,70954,71019,71091,71175,71307,71460,71626,71808
Dominica,DMA,Latin America & Caribbean,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,Real interest rate (%),FR.INR.RINR,8.640135632,13.70790618,8.870512021,10.10243838,15.09069799,4.961301541,11.53343415,6.97032746,7.528155801,7.44339375,1.866025143,9.13092815,7.036470594,11.22470262,5.317814014,8.989581595,1.729585932,4.205806817,11.6534609,4.038171597,6.703412659
Dominica,DMA,Latin America & Caribbean,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,43.24324324,41.55844156,33.37453646,44.93116395,36.30573248,29.48381452,23.52445194,22.80557834,17.5059952,15.94427245,17.300522,19.70006817,29.66887417,22.32620321,25.54627697,20.79685061,16.17578926,,,,
Dominica,DMA,Latin America & Caribbean,"School enrollment, secondary (% net)",SE.SEC.NENR,82.08058,88.51696,85.13978,,87.81282,87.40997,84.78321,72.56556,,,70.23535,73.52168,72.73973,,,,80.9661,87.73568,,,
Dominica,DMA,Latin America & Caribbean,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,8.38,,,,,8.72,,,,,9.65,,,,,11.32,,,11.18,
Dominica,DMA,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Latin America & Caribbean,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,251.302948,,,,,,,,,,251.302948,,,,,,,,,
Dominican Republic,DOM,Latin America & Caribbean,Access to electricity (% of population),EG.ELC.ACCS.ZS,91,88.764932,89.791362,89.749814,89.173808,90.316567,90.141224,90.118148,96.876342,97.576197,97.85776,98.145414,97.898872,97.86705,98.385853,98.470979,98.560364,98.9,100,98.9,100
Dominican Republic,DOM,Latin America & Caribbean,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.502475903,2.620170945,4.28716546,2.976946976,-7.113353876,1.78905759,11.80005744,8.392737353,6.275643733,4.65519693,4.054246099,7.385044174,0.952323798,2.852990653,2.701676019,6.876426435,11.24836978,7.212428293,2.151605518,5.224343759,6.157405745
Dominican Republic,DOM,Latin America & Caribbean,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,51.49671149,,,,,,,,,,64.36354434,,,,,72.64100118,,,,71.93434883
Dominican Republic,DOM,Latin America & Caribbean,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,4.88427496,4.88183308,4.98649025,4.38888311,4.2877388,4.35391188,3.99365425,4.20732832,4.72506762,5.08706474,5.57939434,5.66508865,5.88521528,5.76407719,5.75102663,5.78464127,5.82759809,5.83058691,5.73298407,
Dominican Republic,DOM,Latin America & Caribbean,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,11.2,,,,,,,,,8.6
Dominican Republic,DOM,Latin America & Caribbean,GDP per capita (current US$),NY.GDP.PCAP.CD,2653.225124,2869.178139,2977.43451,3110.325447,2418.350422,2487.329061,3932.784407,4109.033591,4707.795052,5087.983213,5039.403122,5555.392014,5913.426649,6110.366576,6238.132367,6608.825501,6921.520594,7280.88361,7609.353275,8050.644076,8282.117131
Dominican Republic,DOM,Latin America & Caribbean,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,1.888290048,1.967829943,1.914010048,1.84465003,,,,2.046789885,,,,,,,,,,,,
Dominican Republic,DOM,Latin America & Caribbean,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,2.099999905,,2,,1.22,1.57,1.44,1.59,1.74,1.74,1.79,1.79,1.58,1.44,1.56,,
Dominican Republic,DOM,Latin America & Caribbean,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,76,68,66,63,79,82,87,84,81,81,80,83,80,74,80,89,81,80,81,92,87
Dominican Republic,DOM,Latin America & Caribbean,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,85,88,86,83,81,79,81,82,83,84,85,87,88,83,88,90,85,86,95,96
Dominican Republic,DOM,Latin America & Caribbean,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.470541868,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,5.796714669,3.694549458,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377
Dominican Republic,DOM,Latin America & Caribbean,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.175,69.429,69.69,69.957,70.227,70.499,70.771,71.041,71.304,71.559,71.806,72.046,72.284,72.523,72.763,73.003,73.241,73.471,73.689,73.892,74.081
Dominican Republic,DOM,Latin America & Caribbean,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.087134165,8.327284493,14.77079818,19.49127648,23.63659968,28.23643448,39.82836805,49.96003769,59.03138509,76.23626372,90.11226893,91.72431164,89.37726907,89.96346359,91.56247587,81.6860454,85.56234973,83.75022036,83.41139781,84.10208352,83.32379175
Dominican Republic,DOM,Latin America & Caribbean,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,29.4,32.2,36.7,39.2,36,28.9,25.6,24.2,25.9,23.8,27.8,25.7,30.2,40,31.7,32.9,35.4,46.3,53.5,64.6
Dominican Republic,DOM,Latin America & Caribbean,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,2.2,,,
Dominican Republic,DOM,Latin America & Caribbean,Number of infant deaths,SH.DTH.IMRT,7083,6880,6702,6550,6413,6289,6185,6090,6008,5933,5870,5811,5758,5702,5622,5528,5409,5280,5137,4988,4826
Dominican Republic,DOM,Latin America & Caribbean,"Population, total",SP.POP.TOTL,8343288,8471317,8598599,8724974,8850317,8974444,9097262,9218681,9338856,9458079,9576736,9695117,9813219,9930916,10048226,10165182,10281675,10397738,10513111,10627147,10738957
Dominican Republic,DOM,Latin America & Caribbean,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,20.8,20.4,21.2,20.4,20.3,20.2,20.7,19.4,18.8,18.9,19.4,17.5,17.4,17.8,17.8,17.6,18.6,14.2,14.2,14.2
Dominican Republic,DOM,Latin America & Caribbean,Real interest rate (%),FR.INR.RINR,20.42761914,18.27424,17.18452238,17.89582066,-1.550914208,-8.632955797,17.32624119,12.03451371,7.608970501,8.654014357,14.14294579,6.347720679,6.930587162,9.880588134,8.499705584,9.184329642,12.10554541,12.8346074,10.78195755,,
