CountryName,CountryCode,Region,IndicatorName,IndicatorCode,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific (excluding high income),EAP,0,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,0,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,0,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,17.6663878,17.7403722,19.55839141,18.1137364,15.79399196,16.59210371,16.3989445,15.99515644,15.66049492,17.89427393,17.96095095,18.4175153,17.05275212,19.97490351,20.26349345,22.30962461,23.39501634,,,,
East Asia & Pacific (excluding high income),EAP,0,"School enrollment, secondary (% net)",SE.SEC.NENR,62.34993,63.01623,63.72722,63.59607,64.86047,66.26525,67.06287,68.14741,70.20499,70.16523,72.04053,74.03742,75.58281,74.77548,76.30379,78.85949,78.55537,78.6135,78.30426,78.46543,
East Asia & Pacific (excluding high income),EAP,0,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,11.52015523,10.45780313,9.957706721,10.33853674,10.66721247,10.30621469,9.731963089,9.293987891,8.997607299,8.710298036,8.356051849,7.957005842,7.514099498,7.223948187,7.077375904,6.889038445,6.964851431,6.877386932,6.869480454,6.862098833
East Asia & Pacific (excluding high income),EAP,0,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,3.428277993,,,,,3.628218329,,,,,6.025462964,,,,,6.232022312,,,6.194505725,
East Asia & Pacific (excluding high income),EAP,0,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.485682303,3.43295761,3.830016074,4.113551398,4.405636445,4.388568053,4.445635948,4.332052856,4.294922459,4.420156921,4.375171093,4.126473387,4.063121058,4.053099153,4.039910508,4.018109967,4.076293151,3.98762806,3.873144106,3.794347278,3.937943107
East Asia & Pacific (excluding high income),EAP,0,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,509731.3778,,,,,,,,,,509731.3778,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,0,Access to electricity (% of population),EG.ELC.ACCS.ZS,,92.52949604,93.07354497,92.31046926,92.54867624,93.49377749,93.1324753,94.20669698,94.28230547,94.76013559,95.47322618,95.87913261,96.51171575,96.75638335,96.95500882,97.09410453,97.51327973,97.61403712,98.27075535,98.35708984,98.53113688
East Asia & Pacific (IDA & IBRD countries),TEA,0,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.103282193,-2.882967941,5.826784328,46.87349534,-12.14783488,30.51723467,8.031759824,17.21253455,30.02637727,6.313737359,13.07410638,8.387166569,4.906843294,9.790052437,6.60141621,8.214962561,7.638957663,8.256832567,7.534813752,5.275293979,4.95421965
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,74.87639281,,,,,,,,,,81.09768309,,,,,83.34284681,,,,85.08330549
East Asia & Pacific (IDA & IBRD countries),TEA,0,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,3.958786542,3.857805419,3.911840802,3.97874035,3.887493285,3.883124274,3.735857247,3.568531615,3.734205502,4.126727176,4.032418205,4.141223473,4.345845484,4.504906705,4.589201855,4.698448131,4.776805668,4.911233172,5.090514313,
East Asia & Pacific (IDA & IBRD countries),TEA,0,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,4.564072519,,,,,,,,,8.514102225
East Asia & Pacific (IDA & IBRD countries),TEA,0,GDP per capita (current US$),NY.GDP.PCAP.CD,885.5810289,964.5359749,1017.955942,1118.592545,1254.144049,1442.499348,1657.903631,1982.333142,2490.388367,3124.303639,3366.269985,4049.422511,4907.543722,5432.816401,5953.112445,6370.399755,6588.031586,6679.251594,7248.229616,8051.812548,8280.234696
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,4.208930016,2.69233501,2.89222002,,2.748470068,,,3.078419924,3.508500099,3.861939907,4.076770067,4.60902977,4.865959883,4.532395124,4.001429915,,,,3.165154934,
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.50488306,1.707603156,1.658499582,1.491940873,1.730509662,1.842035028,1.876776793,1.869342748,1.934594153,2.108196709,2.03808299,2.141499162,2.281970795,2.520748478,2.818071148,2.991763439,3.299852104,3.408492321,3.674986689,,
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,19.16594034,52.79712252,58.84460574,61.04914883,69.02221806,72.80834124,76.89612203,84.92256522,86.97913006,91.15821438,93.98409886,93.29018414,92.53795926,94.05796421,93.68593015,93.50160852,92.39175151,94.24836136,93.21988797,91.67436259,92.4060742
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83.47230715,83.00985853,83.43731072,82.86075853,83.61639793,85.48997248,85.52402736,89.64594686,89.28307527,91.77664651,92.85188884,92.96673547,93.8139849,93.94423763,94.93241658,94.13332434,94.30817979,94.43828898,93.93256027,93.60700118,93.08739567
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.290728517,2.158518106,3.838284639,2.973927946,3.016241299,4.534213741,4.540369196,4.63747436,4.739370184,10.60420287,2.845686817,3.424311012,5.052027093,3.014899503,2.781825089,3.370406974,0.836755389,1.45081681,2.30154225,2.394464348,2.621399391
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.90201576,70.19841517,70.49794359,70.79723064,71.09519763,71.3903258,71.68224162,71.97078284,72.2573864,72.54253415,72.82629571,73.11046429,73.3973078,73.68548502,73.97309952,74.25837169,74.53395225,74.79361106,75.0333507,75.24921745,75.44133627
East Asia & Pacific (IDA & IBRD countries),TEA,0,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.005276148,5.752866844,9.814497295,14.16178793,18.60499634,23.70606748,28.31387775,34.00148089,42.84606314,52.74518316,61.09411707,70.44253928,80.47337658,89.33960632,96.39332169,101.5299047,102.0984433,108.5485242,115.0861391,120.239349,127.3459854
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,20.79761918,21.13202266,21.31029133,20.5413022,20.12097475,20.28014436,20.15318095,20.24279342,19.93519444,19.98889864,19.891412,20.09323323,19.662321,19.11626915,18.40875656,18.11902939,17.94228591,17.87886987,17.69445989,17.58791206
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,2.236153533,,,
East Asia & Pacific (IDA & IBRD countries),TEA,0,Number of infant deaths,SH.DTH.IMRT,1019804,966138,913659,861567,812067,771837,723172,684462,649113,621836,588111,560117,533421,507748,482902,458783,435517,412942,391143,370464,351307
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Population, total",SP.POP.TOTL,1775880197,1793498345,1810261111,1826238741,1841560611,1856486255,1871341383,1885806879,1899800479,1913718217,1927560597,1941377365,1955333874,1969561377,1983961912,1998510237,2012978425,2027772092,2042693823,2056073849,2067982370
East Asia & Pacific (IDA & IBRD countries),TEA,0,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,0,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,0,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,17.21727209,17.34371733,19.19926055,17.77030563,15.43375971,16.25854424,16.08379634,15.72705348,15.40080689,17.64779566,17.75892835,18.22308336,16.86815863,19.80566511,20.09906884,22.17043677,23.29373303,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,0,"School enrollment, secondary (% net)",SE.SEC.NENR,62.02128,62.7066,63.43926,63.31473,64.59492,66.01198,66.81065,67.89524,69.96361,69.91141,71.80212,73.82039,75.38487,74.56589,76.11492,78.70527,78.39649,78.45527,78.14456,78.31161,
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,11.54214774,10.47004333,9.963556537,10.35309248,10.68852667,10.32417832,9.742575932,9.297731143,8.992495412,8.701556882,8.341585845,7.935010792,7.486573395,7.190320602,7.040729591,6.843860508,6.921976912,6.841001122,6.839276387,6.830598904
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,3.427089536,,,,,3.627568952,,,,,6.053491616,,,,,6.262173644,,,6.224374693,
East Asia & Pacific (IDA & IBRD countries),TEA,0,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.492756912,3.439532565,3.842397973,4.129555113,4.425774428,4.408999665,4.467627322,4.353855841,4.317301034,4.444795792,4.39669499,4.14408583,4.079836029,4.069693076,4.056227396,4.034880803,4.094428752,4.005121637,3.89008305,3.811076575,3.957447708
East Asia & Pacific (IDA & IBRD countries),TEA,0,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,507314.3261,,,,,,,,,,507314.3261,,,,,,,,,
Euro area,EMU,0,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Euro area,EMU,0,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-99.76277344,2.347725984,2.071042561,0.34626645,1.047108854,2.569027407,1.207321045,3.057102895,2.660032582,-1.465516362,-3.667213177,1.881227011,0.79558562,-1.132092066,0.067782316,1.637642239,2.416337683,2.614632458,2.27080745,1.507201825,1.272531635
Euro area,EMU,0,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,89.72822948,,,,,,,,,,90.36958958,,,,,89.82137291,,,,89.40578872
Euro area,EMU,0,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,8.689859745,8.764761707,8.987211475,9.202688712,9.226756521,9.325748279,9.319039004,9.21448091,9.517486498,10.25913024,10.22047949,10.09517817,10.18132106,10.24062367,10.276733,10.21238841,10.19608163,10.15798891,10.13598185,
Euro area,EMU,0,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,7.094378243,,,,,,,,,6.761899919
Euro area,EMU,0,GDP per capita (current US$),NY.GDP.PCAP.CD,21813.40307,19837.58674,20475.11299,22230.04386,27196.12095,30991.4134,31913.92941,33736.46278,38613.79634,42213.86429,38472.34253,37494.16841,40597.00168,37531.86751,39052.10285,39805.34518,34380.8884,35161.55815,37136.94801,40017.03878,39042.50497
Euro area,EMU,0,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.510849953,4.585120201,5.224609852,5.258719921,5.074510098,4.961864948,4.97356987,4.820549965,4.684490204,5.109519958,5.563149929,5.473380089,5.127089977,4.956580162,5.334609985,5.27489996,4.909530163,4.821000099,4.939249992,,
Euro area,EMU,0,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.879488962,6.654678706,6.538652508,6.415009132,6.266410661,6.139191188,6.052019917,5.949173256,5.888105993,5.797138321,5.679360949,5.576384064,5.528998506,5.477785847,5.398404508,5.432953657,5.303896294,5.254055668,5.203910665,4.277151119,
Euro area,EMU,0,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,57.55920937,60.78362269,63.17060571,64.65466767,65.59311307,69.21798641,70.11024176,71.14588164,71.9645062,73.52402365,74.48843573,78.64136495,83.05598569,83.72187921,86.09307277,88.50917716,89.33601037,89.51276957,89.47104977,89.81425415,89.80398984
Euro area,EMU,0,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85.94912613,86.80222646,88.33069465,89.36326991,90.78862313,91.35693283,91.43399827,92.61600918,93.35778492,93.49294762,93.35489937,93.17809875,93.4485498,93.99782656,93.6355075,93.52789947,93.157999,93.23304769,94.22021413,94.27888592,94.62991039
Euro area,EMU,0,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.899114419,2.753642585,2.857328935,2.633239122,2.38551386,2.255948116,2.523928987,2.720047505,2.413308559,4.114229106,0.437175413,1.528319363,3.288014272,2.470611637,1.200138893,0.220195628,0.03815239,0.166009884,1.405283074,1.717832804,1.488281328
Euro area,EMU,0,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.0212365,78.27507038,78.59711255,78.68446787,78.70717949,79.27870164,79.42628302,79.8561324,80.09988192,80.30291579,80.50518151,80.74678096,81.23282485,81.22715818,81.51232872,81.9429827,81.5692291,81.95454532,81.93231636,82.0598817,82.03854822
Euro area,EMU,0,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,37.94346443,59.49023286,71.98617633,76.77186386,82.76280552,89.46997245,98.53771461,106.6546625,116.7840404,122.1754902,121.4352937,117.5099466,120.4987038,121.8541082,122.8057171,121.0425662,120.2944632,121.2800147,122.6519794,122.5476587,122.1691762
Euro area,EMU,0,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,13.13771393,12.73763127,12.15856998,11.13576505,10.24906392,9.70071384,9.168913451,8.738016955,7.829830108,7.148036761,6.46587077,6.41225481,5.778097671,5.268267147,5.285669457,5.362055587,5.087163648,5.055394138,5.019051948,4.815878716
Euro area,EMU,0,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,0.289153925,,,
Euro area,EMU,0,Number of infant deaths,SH.DTH.IMRT,16387,15810,15297,14823,14376,13963,13577,13225,12898,12578,12255,11926,11599,11277,10987,10737,10536,10377,10246,10122,9982
Euro area,EMU,0,"Population, total",SP.POP.TOTL,320258891,321310789,322547874,324125339,325885957,327682513,329380417,330922785,332645162,334274725,335360891,336151482,335419656,336159199,337302111,338462234,339488382,340481755,341217243,341979171,342282081
Euro area,EMU,0,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,0,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,0,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,13.61769323,13.89748084,14.90172607,13.03570123,13.57339636,14.26675128,13.5149794,14.83137644,15.82794368,17.2412214,19.37546125,21.27674081,21.50521759,24.26701512,27.8493233,29.24295287,28.7184688,,,,
Euro area,EMU,0,"School enrollment, secondary (% net)",SE.SEC.NENR,86.19609,86.81765,87.22753,88.03141,88.46882,89.46641,90.67789,91.22277,90.72391,91.25926,91.16182,91.3596,90.81806,90.61763,90.02466,89.83049,90.03888,90.38816,90.58376,90.60507,
Euro area,EMU,0,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,13.93132354,13.63066355,13.80641322,13.7465008,13.29870128,12.8836759,12.4522293,12.03046679,12.35358075,12.55374574,12.40273833,12.50246801,12.55051482,12.59927194,12.26106864,12.03679862,11.63093991,11.65035161,11.41380176,11.14719473
Euro area,EMU,0,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,12.71715516,,,,,12.26848103,,,,,10.9915886,,,,,11.32569234,,,11.40251253,
Euro area,EMU,0,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.44038114,9.425973124,8.347991314,8.614644656,8.959623369,9.24665516,9.02067445,8.312908253,7.436473927,7.484285428,9.538052979,10.0705581,10.11013023,11.29050735,11.92764183,11.60362202,10.83792739,10.02481063,9.063260447,8.180434026,7.552298568
Euro area,EMU,0,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,390687.3584,,,,,,,,,,390687.3584,,,,,,,,,
Europe & Central Asia,ECS,0,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.85858443,99.9446378,99.94953318,99.95858746,99.9711125,99.95789257,99.94727019,99.94572046,99.95410074,99.96568909,99.9704031,99.96992514,99.96340033,99.97834475,99.97571592,99.98242048,99.25533442,99.96956893,99.99144048,99.9918503,99.99332629
Europe & Central Asia,ECS,0,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-99.63266067,3.609567321,1.922369784,1.259544316,2.308931226,3.829816239,3.018111005,3.87409957,3.617766553,-0.5649446,-4.696099101,3.454753761,1.989811664,0.105460043,1.009262112,2.0366843,2.161842279,1.867640092,2.62660007,2.217266679,1.592681036
Europe & Central Asia,ECS,0,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,86.50006806,,,,,,,,,,88.93356858,,,,,89.21774447,,,,89.59548442
Europe & Central Asia,ECS,0,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,8.050265415,8.232987903,8.491677386,8.68145228,8.66346413,8.644873279,8.578837769,8.475597569,8.654007589,9.457125846,9.22571031,9.061891581,9.067826039,9.107484521,9.216818196,9.289483954,9.342229752,9.264711882,9.297579002,
Europe & Central Asia,ECS,0,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,6.881917468,,,,,,,,,6.687622963
Europe & Central Asia,ECS,0,GDP per capita (current US$),NY.GDP.PCAP.CD,12245.6173,11532.429,11782.58942,12881.78622,15612.34283,18133.85877,19226.18743,20754.44779,24158.21902,26454.82936,23183.93287,23615.32582,26137.80304,25076.28792,26083.70309,26315.97783,22588.11738,22413.80129,23651.4562,25229.23015,24791.44358
Europe & Central Asia,ECS,0,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.383719921,4.166140079,4.650090218,4.438934803,4.673229933,4.738790035,4.873839855,4.820549965,4.672060013,4.880650043,5.057749987,5.220039845,4.969860077,4.811810017,5.024950027,5.124000072,4.885540009,4.821000099,4.783239841,,
Europe & Central Asia,ECS,0,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.094803979,7.014988136,7.008558057,6.864379738,6.787963407,6.709403645,6.617392419,6.52807592,6.415045114,6.236242807,6.168859463,6.024700092,5.947295564,5.903878234,5.782639532,5.678040837,5.465085673,5.408103241,5.360949525,4.713237418,
Europe & Central Asia,ECS,0,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,28.65276115,41.09533886,49.06403605,62.31027211,67.09806295,72.73986688,74.23682044,74.96063281,77.20551454,76.70984558,76.83831388,77.84907317,78.24834875,79.99149801,81.12360256,80.69238645,81.38769572,81.52430713,83.3404244,84.35563886,91.76479749
Europe & Central Asia,ECS,0,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89.44783514,90.74524364,91.69273879,90.91911647,90.36535387,91.42033617,93.02468053,94.4012691,94.71534667,94.76752535,93.65300822,93.35054061,94.13256451,94.72543231,95.00278662,93.54699989,93.80756649,93.27195342,95.10364379,95.17476947,95.50891058
Europe & Central Asia,ECS,0,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.365392864,3.896938908,4.369903306,2.801155052,2.418233615,2.898848959,2.658484841,3.19594393,2.932682482,6.076968388,1.615104641,2.418906395,3.856112447,2.768442365,1.734039635,0.56402054,0.368046842,0.316666667,1.915591964,2.028059631,1.784150974
Europe & Central Asia,ECS,0,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.87508354,73.02937654,73.29341895,73.40800271,73.51599248,73.95912136,74.12110113,74.61886358,74.97698178,75.24343241,75.6430448,75.94401852,76.4599787,76.6233616,76.9556184,77.28278569,77.24067802,77.5955353,77.78843132,77.91015258,78.03128034
Europe & Central Asia,ECS,0,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,21.38727369,34.23002213,42.12865665,47.77818056,55.2609338,66.342168,81.10344072,94.64240271,106.3980874,115.1181023,119.5016966,120.2959236,120.373328,122.4656122,124.8952061,124.6985153,124.1235175,123.9132792,124.077202,123.4571517,125.7365481
Europe & Central Asia,ECS,0,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,15.05230122,15.12587672,15.14625132,15.09548731,14.70969019,14.57145328,14.17155742,14.4721685,13.08894228,11.3606462,10.58362098,10.86776976,10.47784319,10.03775966,9.73510622,9.220138055,8.53287367,8.099717806,7.784414745,7.431444517
Europe & Central Asia,ECS,0,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,0.303888647,,,
Europe & Central Asia,ECS,0,Number of infant deaths,SH.DTH.IMRT,191366,179730,169294,160044,151922,144788,138493,132857,127842,123199,118893,114751,110788,106758,102562,98068,93439,88801,84306,80027,76006
Europe & Central Asia,ECS,0,"Population, total",SP.POP.TOTL,860319121,861278544,862347956,863936837,866215697,868808153,871456632,874157191,877300670,880932055,884469396,887926793,890162077,893786694,898057341,902404181,906707413,910910900,914655081,918082509,920809471
Europe & Central Asia,ECS,0,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,0,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,0,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,18.90278688,19.0217803,18.97672505,17.93036322,17.08249373,18.43607831,18.61146543,18.48153506,18.94834348,19.63669977,21.31451441,22.28570199,22.11694734,24.23053443,26.423832,27.1158848,28.02017644,,,,
Europe & Central Asia,ECS,0,"School enrollment, secondary (% net)",SE.SEC.NENR,83.461,84.63935,85.8942,86.27247,86.65042,85.97591,85.80879,86.20452,86.4081,86.72783,86.6353,87.83752,88.24032,88.28786,89.4201,89.92729,90.22944,89.93778,90.20232,89.92563,
Europe & Central Asia,ECS,0,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,22.0305578,21.38537384,21.25461493,20.85129951,20.33636857,20.03795652,18.70356842,17.80102593,17.71456805,17.14202158,16.82012874,16.34049959,16.07448957,15.81458687,15.62321636,14.97678404,14.39094281,13.67991111,13.44596556,12.81836943
Europe & Central Asia,ECS,0,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,12.07242738,,,,,12.06874892,,,,,11.03833059,,,,,10.08709485,,,9.764031941,
Europe & Central Asia,ECS,0,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.63792482,9.811526346,9.099718522,9.13322816,9.140059629,9.116242851,8.731927707,8.089263423,7.171463122,7.091559221,8.936479947,9.017600149,8.761266213,8.969747338,9.197365047,8.949873246,8.546152663,8.078895677,7.472206635,6.888105729,6.685888411
Europe & Central Asia,ECS,0,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,861358.8628,,,,,,,,,,861358.8628,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,0,Access to electricity (% of population),EG.ELC.ACCS.ZS,,99.86444773,99.8759619,99.89848514,99.92889922,99.89596588,99.86924434,99.86496966,99.8854455,99.91416147,99.92588505,99.93291775,99.91861439,99.95192047,99.94616108,99.96107675,98.35363276,99.93281286,99.98113005,99.98205438,99.98532524
Europe & Central Asia (excluding high income),ECA,0,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.072325251,12.59408432,0.353537579,4.925545065,7.396994991,13.38767054,10.05498837,10.39725002,12.13235115,4.73827897,-12.0476561,8.872837102,8.967995299,4.165245418,3.367839062,1.642426313,-0.851763258,0.0000612,4.397031464,4.970778309,1.662979585
Europe & Central Asia (excluding high income),ECA,0,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,83.87158188,,,,,,,,,,87.53786568,,,,,88.55089028,,,,89.82370241
Europe & Central Asia (excluding high income),ECA,0,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,4.892323986,5.176674552,5.419977768,5.352721863,5.123907038,5.102300792,5.082789503,5.026410857,5.072178529,5.600948578,5.14096239,4.859342893,4.947476956,5.000465383,5.034469104,5.029531897,5.104180135,5.124958848,5.179637944,
Europe & Central Asia (excluding high income),ECA,0,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,7.243488041,,,,,,,,,7.215087542
Europe & Central Asia (excluding high income),ECA,0,GDP per capita (current US$),NY.GDP.PCAP.CD,1605.216665,1786.832638,1777.380433,2036.340577,2567.129582,3398.188562,4301.295541,5269.813793,6811.456166,8410.154001,6585.407769,7815.679282,9601.425309,10121.83497,10689.03919,9916.756704,7546.232996,7177.772237,8018.714138,8206.596661,8337.857422
Europe & Central Asia (excluding high income),ECA,0,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.618079901,3.25661993,3.325264931,3.227304935,3.415060043,3.270125031,3.512130022,3.634880066,3.682640076,4.099474907,4.187299967,,3.935110092,3.793100119,3.91901505,4.41609478,3.789020061,3.760440111,3.903795123,,
Europe & Central Asia (excluding high income),ECA,0,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,8.074795917,8.108125485,8.014688945,7.946116893,7.812096308,7.770150428,7.671176706,7.60378938,7.464871317,7.155962105,7.116134955,6.930162053,6.817528317,6.750421158,6.608795358,6.35706687,,,,,
Europe & Central Asia (excluding high income),ECA,0,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,11.37842216,33.71158039,47.88747365,71.4875117,80.34510884,88.89948333,91.25702958,91.86044557,95.12968548,93.11001269,92.6724642,91.94127713,89.60043309,92.21628852,92.76845818,90.40263249,90.96871165,90.7444214,93.17879806,94.63299514,95.20918123
Europe & Central Asia (excluding high income),ECA,0,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91.02180434,92.95917984,94.21244504,91.96423272,90.4492,92.211792,95.04293889,96.48422637,96.57253162,96.54617937,94.47068647,93.5471946,94.70880096,95.1808555,95.78064747,93.21233934,93.90065816,93.06726748,95.91124476,96.08666254,96.6981294
Europe & Central Asia (excluding high income),ECA,0,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.68367181,18.70073428,9.059400315,5.823534089,5.179677819,6.961261359,8.179160368,7.261594628,8.426752735,12.3487196,3.466723732,6.445314408,7.687251034,3.316055667,3.984712355,2.981308689,4.003578207,1.122313974,3.153186175,2.613234248,2.889860737
Europe & Central Asia (excluding high income),ECA,0,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.49924181,67.55779547,67.69915597,67.78110673,67.90584809,68.25261285,68.38942279,69.01877997,69.53270624,69.84921827,70.46219966,70.79417891,71.36997055,71.73476082,72.17342436,72.39365767,72.70711506,73.06201085,73.50941417,73.67542874,73.93540012
Europe & Central Asia (excluding high income),ECA,0,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.184406675,6.478286212,9.974537893,15.08294172,23.30887753,39.36476454,60.62759737,79.93843671,94.49333111,108.0937709,118.034322,122.4562923,119.0188643,121.1897028,125.1137348,126.2239029,126.8541948,126.2307465,126.2088576,125.5669239,130.4879833
